NEWID	clustersID
19000	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6001	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6003	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6005	1 2 3 4 5 6 7 8 9 10 11 12 
6006	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 
6007	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6010	1 2 3 4 5 6 7 8 9 10 11 12 13 
6014	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
6015	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6017	1 2 3 4 5 6 7 8 9 10 11 12 13 
6018	1 2 3 4 5 6 7 8 9 10 11 12 13 
6019	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6020	1 2 3 4 5 6 7 8 9 10 11 12 13 
6023	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6025	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6027	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6028	1 2 3 4 5 6 7 8 9 10 11 12 13 
6030	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6033	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6034	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6035	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6037	1 2 3 4 5 6 7 8 9 10 11 12 
6038	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6039	1 2 3 4 5 6 7 8 9 10 11 12 
6040	1 2 3 4 5 6 7 8 9 10 11 
6041	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6042	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6043	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6045	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6046	1 2 3 4 5 6 7 8 9 10 11 12 
6047	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6048	1 2 3 4 5 6 7 8 9 10 11 12 13 
6049	1 2 3 4 5 6 7 8 9 10 11 12 13 
6050	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6051	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6052	1 2 3 4 5 6 7 8 9 10 11 12 13 
6053	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6054	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6055	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6056	1 2 3 4 5 6 7 8 9 10 11 12 13 
6058	1 2 3 4 5 6 7 8 9 10 
6059	1 2 3 4 5 6 7 8 9 10 11 12 13 
6060	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6061	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6062	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6063	1 2 3 4 5 6 7 8 9 10 11 
6064	1 2 3 4 5 6 7 8 9 10 11 
6065	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6066	1 2 3 4 5 6 7 8 9 10 11 12 
6067	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6070	1 2 3 4 5 6 7 8 9 10 11 12 
6071	1 2 3 4 5 6 7 8 9 10 11 12 
6072	1 2 3 4 5 6 7 8 9 10 11 
6073	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6074	1 2 3 4 5 6 7 8 9 10 11 12 
6075	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6076	1 2 3 4 5 6 7 8 9 10 
6077	1 2 3 4 5 6 7 8 9 10 11 12 
6078	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 
6079	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6080	1 2 3 4 5 6 7 8 9 10 11 
6081	1 2 3 4 5 6 7 8 9 10 11 12 
6082	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
6083	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6084	1 2 3 4 5 6 7 8 9 10 11 12 13 
6085	1 2 3 4 5 6 7 8 9 10 11 12 
6086	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6087	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6088	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6089	1 2 3 4 5 6 7 8 9 10 11 12 13 
6090	1 2 3 4 5 6 7 8 9 10 11 12 
6091	1 2 3 4 5 6 7 8 9 10 11 12 13 
6092	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6093	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6094	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6095	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6096	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6097	1 2 3 4 5 6 7 8 9 10 11 12 13 
6098	1 2 3 4 5 6 7 8 9 10 11 12 13 
6099	1 2 3 4 5 6 7 8 9 10 11 
6100	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6101	1 2 3 4 5 6 7 8 9 10 11 
6102	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6103	1 2 3 4 5 6 7 8 9 10 11 12 13 
6104	1 2 3 4 5 6 7 8 9 10 11 
6105	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6106	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6107	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6108	1 2 3 4 5 6 7 8 9 10 11 12 13 
6109	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6110	1 2 3 4 5 6 7 8 9 10 11 12 13 
6111	1 2 3 4 5 6 7 8 9 10 11 12 13 
6112	1 2 3 4 5 6 7 8 9 10 11 12 
6113	1 2 3 4 5 6 7 8 9 10 11 12 13 
6114	1 2 3 4 5 6 7 8 9 10 11 12 13 
6115	1 2 3 4 5 6 7 8 9 10 11 12 
6116	1 2 3 4 5 6 7 8 9 10 11 12 13 
6117	1 2 3 4 5 6 7 8 9 10 
6118	1 2 3 4 5 6 7 8 9 10 11 12 13 
6119	1 2 3 4 5 6 7 8 9 10 11 12 
6120	1 2 3 4 5 6 7 8 9 10 11 12 
6121	1 2 3 4 5 6 7 8 9 10 11 
6122	1 2 3 4 5 6 7 8 9 10 11 12 
6123	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6124	1 2 3 4 5 6 7 8 9 10 11 12 13 
6125	1 2 3 4 5 6 7 8 9 10 11 12 
6126	1 2 3 4 5 6 7 8 9 10 11 12 13 
6127	1 2 3 4 5 6 7 8 9 10 11 12 13 
6128	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6129	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6130	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6131	1 2 3 4 5 6 7 8 9 10 11 12 13 
6132	1 2 3 4 5 6 7 8 9 10 11 12 
6133	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6134	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6135	1 2 3 4 5 6 7 8 9 10 11 12 13 
6136	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6137	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6138	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6139	1 2 3 4 5 6 7 8 9 10 11 12 13 
6140	1 2 3 4 5 6 7 8 9 10 11 
6141	1 2 3 4 5 6 7 8 9 10 11 12 
6142	1 2 3 4 5 6 7 8 9 10 11 12 13 
6143	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6144	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6145	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6146	1 2 3 4 5 6 7 8 9 10 11 12 
6147	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6148	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6149	1 2 3 4 5 6 7 8 9 10 11 12 
6150	1 2 3 4 5 6 7 8 9 10 11 12 
6151	1 2 3 4 5 6 7 8 9 10 11 12 13 
6152	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6153	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6154	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6155	1 2 3 4 5 6 7 8 9 10 11 12 13 
6156	1 2 3 4 5 6 7 8 9 10 11 12 
6157	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6158	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6160	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6162	1 2 3 4 5 6 7 8 9 10 11 12 
6163	1 2 3 4 5 6 7 8 9 10 11 
6164	1 2 3 4 5 6 7 8 9 10 11 
6165	1 2 3 4 5 6 7 8 9 10 11 12 13 
6166	1 2 3 4 5 6 7 8 9 10 11 
6167	1 2 3 4 5 6 7 8 9 10 11 12 
6169	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6171	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6172	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6173	1 2 3 4 5 6 7 8 9 10 11 12 13 
6174	1 2 3 4 5 6 7 8 9 10 11 12 
6175	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6177	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
6178	1 2 3 4 5 6 7 8 9 10 11 12 
6179	1 2 3 4 5 6 7 8 9 10 11 12 13 
6180	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6181	1 2 3 4 5 6 7 8 9 10 11 12 13 
6182	1 2 3 4 5 6 7 8 9 10 11 12 13 
6184	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6185	1 2 3 4 5 6 7 8 9 10 11 12 13 
6186	1 2 3 4 5 6 7 8 9 10 11 12 
6187	1 2 3 4 5 6 7 8 9 10 11 12 13 
6188	1 2 3 4 5 6 7 8 9 10 11 12 
6189	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6190	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6191	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6192	1 2 3 4 5 6 7 8 9 10 11 12 13 
6193	1 2 3 4 5 6 7 8 9 10 11 12 13 
6194	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6195	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6196	1 2 3 4 5 6 7 8 9 10 11 12 
6197	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6198	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6199	1 2 3 4 5 6 7 8 9 
6200	1 2 3 4 5 6 7 8 9 10 
6201	1 2 3 4 5 6 7 8 9 10 11 12 13 
6202	1 2 3 4 5 6 7 8 9 10 11 12 13 
6203	1 2 3 4 5 6 7 8 9 10 11 12 13 
6205	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
6207	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6208	1 2 3 4 5 6 7 8 9 10 11 12 13 
6209	1 2 3 4 5 6 7 8 9 10 11 12 13 
6210	1 2 3 4 5 6 7 8 9 10 11 12 13 
6211	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6213	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6214	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6215	1 2 3 4 5 6 7 8 9 10 11 12 13 
6216	1 2 3 4 5 6 7 8 9 10 11 12 13 
6217	1 2 3 4 5 6 7 8 9 10 11 12 
6218	1 2 3 4 5 6 7 8 9 10 11 12 
6219	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6220	1 2 3 4 5 6 7 8 9 10 11 12 
6221	1 2 3 4 5 6 7 8 9 10 11 12 
6222	1 2 3 4 5 6 7 8 9 10 11 12 
6223	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6224	1 2 3 4 5 6 7 8 9 10 11 
6225	1 2 3 4 5 6 7 8 9 10 11 12 13 
6226	1 2 3 4 5 6 7 8 9 10 11 12 13 
6227	1 2 3 4 5 6 7 8 9 10 11 12 13 
6228	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6229	1 2 3 4 5 6 7 8 9 10 
6230	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6231	1 2 3 4 5 6 7 8 9 10 11 12 13 
6232	1 2 3 4 5 6 7 8 9 10 11 12 13 
6233	1 2 3 4 5 6 7 8 9 10 11 12 13 
6234	1 2 3 4 5 6 7 8 9 10 11 12 
6235	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6237	1 2 3 4 5 6 7 8 9 10 11 12 
6238	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6239	1 2 3 4 5 6 7 8 9 10 11 12 
6240	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 
6241	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6242	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6243	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6244	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6245	1 2 3 4 5 6 7 8 9 10 11 12 
6246	1 2 3 4 5 6 7 8 9 10 11 12 13 
6247	1 2 3 4 5 6 7 8 9 10 11 12 
6248	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6249	1 2 3 4 5 6 7 8 9 10 11 12 13 
6250	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6251	1 2 3 4 5 6 7 8 9 10 11 12 
6252	1 2 3 4 5 6 7 8 9 10 11 12 
6253	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6254	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6255	1 2 3 4 5 6 7 8 9 10 11 
6256	1 2 3 4 5 6 7 8 9 10 
6257	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 
6259	1 2 3 4 5 6 7 8 9 10 11 12 
6260	1 2 3 4 5 6 7 8 9 10 11 12 
6261	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6262	1 2 3 4 5 6 7 8 9 10 11 12 13 
6263	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6264	1 2 3 4 5 6 7 8 9 10 11 12 13 
6265	1 2 3 4 5 6 7 8 9 10 11 12 13 
6266	1 2 3 4 5 6 7 8 9 10 11 12 
6267	1 2 3 4 5 6 7 8 9 10 11 12 
6269	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6270	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6271	1 2 3 4 5 6 7 8 9 10 11 12 13 
6273	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6274	1 2 3 4 5 6 7 8 9 10 11 12 
6275	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6276	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6277	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6278	1 2 3 4 5 6 7 8 9 10 11 12 13 
6279	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6280	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6281	1 2 3 4 5 6 7 8 9 10 11 12 
6282	1 2 3 4 5 6 7 8 9 10 
6283	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6284	1 2 3 4 5 6 7 8 9 10 11 12 
6285	1 2 3 4 5 6 7 8 9 10 11 12 
6286	1 2 3 4 5 6 7 8 9 10 11 12 13 
6287	1 2 3 4 5 6 7 8 9 10 11 
6288	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6289	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6290	1 2 3 4 5 6 7 8 9 10 11 12 13 
6291	1 2 3 4 5 6 7 8 9 10 11 12 
6292	1 2 3 4 5 6 7 8 9 10 11 12 
6293	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6295	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
6296	1 2 3 4 5 6 7 8 9 10 11 12 13 
6297	1 2 3 4 5 6 7 8 9 10 11 12 13 
6298	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6299	1 2 3 4 5 6 7 8 9 10 11 
6300	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6301	1 2 3 4 5 6 7 8 9 10 11 12 13 
6302	1 2 3 4 5 6 7 8 9 10 11 
6303	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6304	1 2 3 4 5 6 7 8 9 10 11 12 
6305	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6306	1 2 3 4 5 6 7 8 9 10 11 12 13 
6307	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6308	1 2 3 4 5 6 7 8 9 10 11 12 
6309	1 2 3 4 5 6 7 8 9 10 11 12 
6310	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6311	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6312	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6313	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6314	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6315	1 2 3 4 5 6 7 8 9 10 11 12 
6316	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6317	1 2 3 4 5 6 7 8 9 10 11 12 
6318	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6319	1 2 3 4 5 6 7 8 9 10 
6320	1 2 3 4 5 6 7 8 9 10 11 12 13 
6321	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6322	1 2 3 4 5 6 7 8 9 10 11 12 
6323	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6324	1 2 3 4 5 6 7 8 9 10 11 
6325	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6326	1 2 3 4 5 6 7 8 9 10 11 12 13 
6327	1 2 3 4 5 6 7 8 9 10 11 12 
6328	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6329	1 2 3 4 5 6 7 8 9 10 11 12 13 
6330	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6331	1 2 3 4 5 6 7 8 9 10 11 12 13 
6332	1 2 3 4 5 6 7 8 9 10 11 12 
6334	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6335	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6336	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
6337	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6338	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6339	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6340	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6341	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 
6343	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6344	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 
6345	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6346	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6348	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6349	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6350	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6351	1 2 3 4 5 6 7 8 9 10 11 12 
6352	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6353	1 2 3 4 5 6 7 8 9 10 11 12 
6354	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
6356	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6357	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6358	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 
6359	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6360	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6361	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6363	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6367	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6368	1 2 3 4 5 6 7 8 9 10 11 12 13 
6369	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6370	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6371	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6372	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
6373	1 2 3 4 5 6 7 8 9 10 11 12 
6374	1 2 3 4 5 6 7 8 9 10 11 12 
6375	1 2 3 4 5 6 7 8 9 10 11 12 
6376	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6377	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6378	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6379	1 2 3 4 5 6 7 8 9 10 11 12 13 
6380	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6381	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6382	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6383	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6384	1 2 3 4 5 6 7 8 9 10 11 12 
6385	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6386	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6387	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6388	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6389	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6390	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6391	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6392	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
6393	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6395	1 2 3 4 5 6 7 8 9 10 11 12 13 
6396	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6397	1 2 3 4 5 6 7 8 9 10 11 12 13 
6399	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6400	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6401	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6402	1 2 3 4 5 6 7 8 9 10 11 12 13 
6403	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6404	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6406	1 2 3 4 5 6 7 8 9 10 11 12 13 
6407	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6408	1 2 3 4 5 6 7 8 9 10 11 12 
6409	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6410	1 2 3 4 5 6 7 8 9 10 11 
6411	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6412	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6413	1 2 3 4 5 6 7 8 9 10 
6414	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6415	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6419	1 2 3 4 5 6 7 8 9 10 11 12 
6420	1 2 3 4 5 6 7 8 9 10 11 
6421	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 
6422	1 2 3 4 5 6 7 8 9 10 11 12 13 
6423	1 2 3 4 5 6 7 8 9 10 11 
6424	1 2 3 4 5 6 7 8 9 10 11 12 13 
6425	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6426	1 2 3 4 5 6 7 8 9 10 11 12 13 
6427	1 2 3 4 5 6 7 8 9 10 11 12 
6428	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6429	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6430	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6431	1 2 3 4 5 6 7 8 9 10 11 12 13 
6432	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6433	1 2 3 4 5 6 7 8 9 10 11 12 
6434	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6436	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6437	1 2 3 4 5 6 7 8 9 10 11 12 13 
6438	1 2 3 4 5 6 7 8 9 10 11 12 13 
6439	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6441	1 2 3 4 5 6 7 8 9 10 
6442	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6444	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6445	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6446	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6447	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6448	1 2 3 4 5 6 7 8 9 10 11 12 13 
6450	1 2 3 4 5 6 7 8 9 10 11 12 
6451	1 2 3 4 5 6 7 8 9 10 11 12 
6452	1 2 3 4 5 6 7 8 9 10 11 
6453	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6454	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6455	1 2 3 4 5 6 7 8 9 10 11 
6456	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6457	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6458	1 2 3 4 5 6 7 8 9 10 11 
6460	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6461	1 2 3 4 5 6 7 8 9 10 11 12 
6462	1 2 3 4 5 6 7 8 9 10 
6463	1 2 3 4 5 6 7 8 9 10 11 12 13 
6464	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6465	1 2 3 4 5 6 7 8 9 10 11 12 
6466	1 2 3 4 5 6 7 8 9 10 11 12 
6467	1 2 3 4 5 6 7 8 9 10 11 12 
6468	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6469	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 
6470	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6471	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6472	1 2 3 4 5 6 7 8 9 10 11 12 13 
6473	1 2 3 4 5 6 7 8 9 10 11 12 13 
6474	1 2 3 4 5 6 7 8 9 10 11 12 
6475	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6476	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6477	1 2 3 4 5 6 7 8 9 10 11 12 
6478	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6479	1 2 3 4 5 6 7 8 9 10 11 
6480	1 2 3 4 5 6 7 8 9 10 11 12 13 
6481	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6483	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6485	1 2 3 4 5 6 7 8 9 10 11 12 13 
6486	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6487	1 2 3 4 5 6 7 8 9 10 11 12 
6488	1 2 3 4 5 6 7 8 9 10 11 12 
6489	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6490	1 2 3 4 5 6 7 8 9 10 11 12 13 
6491	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6492	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6493	1 2 3 4 5 6 7 8 9 10 11 12 13 
6494	1 2 3 4 5 6 7 8 9 10 
6495	1 2 3 4 5 6 7 8 9 10 11 
6496	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6497	1 2 3 4 5 6 7 8 9 10 11 12 
6498	1 2 3 4 5 6 7 8 9 10 11 12 13 
6499	1 2 3 4 5 6 7 8 9 10 11 
6500	1 2 3 4 5 6 7 8 9 10 11 12 
6501	1 2 3 4 5 6 7 8 9 10 11 12 13 
6502	1 2 3 4 5 6 7 8 9 
6503	1 2 3 4 5 6 7 8 9 10 11 12 
